loan,hh,village,religion,roof,rooms,beds,electricity,ownership,leader
0,67191,67,hindu,sheet,3,0,1,OWNED,0
0,67192,67,hindu,tile,2,0,1,OWNED,0
0,67193,67,hindu,tile,2,0,1,OWNED,0
1,68001,68,hindu,tile,2,0,1,OWNED,0
0,68002,68,hindu,tile,3,0,1,OWNED,0
0,68003,68,hindu,sheet,3,0,1,OWNED,0
0,68004,68,hindu,tile,3,0,1,OWNED,0
0,68005,68,hindu,tile,2,0,1,GOVERNMENT,0
0,68006,68,hindu,tile,2,0,1,OWNED,0
0,68007,68,hindu,tile,1,0,0,OWNED,0
0,68008,68,hindu,sheet,2,0,1,OWNED,0
1,68009,68,hindu,tile,3,0,1,OWNED,0
1,68010,68,hindu,tile,1,0,1,OWNED,0
0,68011,68,hindu,tile,1,0,1,OWNED,0
0,68012,68,hindu,tile,2,0,1,OWNED,0
0,68013,68,hindu,sheet,2,0,1,OWNED,1
0,68014,68,hindu,tile,2,1,1,OWNED,0
0,68015,68,hindu,tile,6,2,1,OWNED,0
0,68016,68,hindu,tile,2,0,0,OWNED,0
0,68017,68,hindu,sheet,2,0,1,GOVERNMENT,0
0,68018,68,hindu,sheet,1,0,1,GOVERNMENT,0
0,68019,68,hindu,tile,1,0,1,OWNED,0
0,68020,68,hindu,tile,1,0,1,OWNED,0
0,68021,68,hindu,tile,3,0,1,OWNED,0
0,68022,68,hindu,tile,3,0,1,OWNED,1
1,68023,68,hindu,tile,2,0,1,OWNED,0
0,68024,68,hindu,tile,2,0,1,OWNED,0
0,68025,68,hindu,tile,2,0,1,OWNED,0
0,68026,68,hindu,tile,2,0,1,OWNED,0
0,68027,68,hindu,tile,2,0,1,OWNED,0
0,68028,68,hindu,tile,2,0,1,OWNED,0
0,68029,68,hindu,tile,2,0,1,OWNED,0
0,68030,68,hindu,tile,2,0,1,OWNED,0
1,68031,68,hindu,tile,3,1,1,OWNED,1
0,68032,68,hindu,sheet,1,0,1,OWNED,0
0,68033,68,hindu,stone,4,0,1,OWNED,0
0,68034,68,hindu,sheet,1,0,1,OWNED,0
0,68035,68,hindu,tile,2,1,1,OWNED,0
0,68036,68,hindu,sheet,4,1,1,OWNED,0
0,68037,68,hindu,sheet,6,0,1,OWNED,0
0,68038,68,hindu,tile,3,0,1,OWNED,0
0,68039,68,hindu,rcc,3,1,1,OWNED,0
0,68040,68,hindu,sheet,4,1,1,OWNED,0
0,68041,68,hindu,tile,2,0,1,OWNED,0
0,68042,68,hindu,rcc,3,1,1,OWNED,0
0,68043,68,hindu,tile,1,0,1,OWNED,0
0,68044,68,hindu,tile,3,1,1,OWNED,0
0,68045,68,hindu,stone,3,0,1,OWNED,1
0,68046,68,hindu,tile,2,0,1,OWNED,0
0,68047,68,hindu,tile,4,0,1,OWNED,0
1,68048,68,hindu,tile,3,0,1,OWNED,0
0,68049,68,hindu,sheet,3,1,1,OWNED,0
0,68050,68,hindu,tile,3,0,1,OWNED,0
0,68051,68,hindu,rcc,4,0,1,OWNED,0
0,68052,68,hindu,tile,2,0,1,OWNED,0
0,68053,68,hindu,stone,2,0,1,RENTED,0
0,68054,68,hindu,sheet,2,0,1,GOVERNMENT,0
0,68055,68,hindu,tile,2,0,1,OWNED,0
0,68056,68,hindu,tile,2,0,0,SHARE_OWNED,0
0,68057,68,hindu,tile,3,1,1,OWNED,0
0,68058,68,hindu,sheet,3,0,0,SHARE_OWNED,0
0,68059,68,hindu,tile,2,0,1,OWNED,0
0,68060,68,hindu,tile,1,0,1,OWNED,0
0,68061,68,hindu,sheet,3,0,1,OWNED,0
0,68062,68,hindu,sheet,4,0,1,OWNED,0
0,68063,68,hindu,sheet,4,2,1,OWNED,1
0,68064,68,hindu,sheet,4,1,1,OWNED,0
0,68065,68,hindu,stone,3,1,1,OWNED,0
1,68066,68,hindu,tile,2,0,1,OWNED,0
0,68067,68,hindu,tile,3,1,1,OWNED,0
0,68068,68,hindu,rcc,5,2,1,OWNED,1
0,68069,68,hindu,stone,3,0,1,OWNED,0
0,68070,68,hindu,stone,3,0,1,OWNED,1
0,68071,68,hindu,rcc,5,0,1,OWNED,1
0,68072,68,hindu,tile,4,0,1,OWNED,1
0,68073,68,hindu,tile,4,1,1,OWNED,0
0,68074,68,hindu,tile,3,1,1,OWNED,0
0,68075,68,hindu,tile,2,1,1,OWNED,0
0,68076,68,hindu,other,2,0,1,OWNED,0
0,68077,68,hindu,tile,4,1,1,OWNED,0
0,68078,68,hindu,tile,2,0,1,OWNED,0
0,68079,68,hindu,tile,3,0,1,OWNED,0
0,68080,68,hindu,stone,2,0,1,OWNED,0
0,68081,68,hindu,tile,1,0,1,OWNED,0
0,68082,68,hindu,tile,3,0,1,OWNED,1
0,68083,68,hindu,sheet,2,0,1,OWNED,0
0,68084,68,hindu,rcc,3,0,0,OWNED,0
0,68085,68,hindu,tile,1,0,0,OWNED,0
0,68086,68,hindu,tile,2,0,1,OWNED,0
0,68087,68,hindu,tile,2,0,1,OWNED,0
0,68088,68,hindu,tile,1,0,1,OWNED,0
0,68089,68,hindu,stone,2,0,1,OWNED,1
0,68090,68,hindu,tile,2,0,1,OWNED,0
0,68091,68,hindu,stone,3,0,1,OWNED,0
0,68092,68,hindu,tile,3,0,0,OWNED,1
0,68093,68,hindu,tile,4,0,1,OWNED,0
0,68094,68,hindu,tile,1,0,1,OWNED,0
0,68095,68,hindu,stone,1,0,1,OWNED,0
1,68096,68,hindu,tile,2,0,1,OWNED,0
0,68097,68,hindu,tile,2,0,1,OWNED,0
1,68098,68,hindu,tile,2,0,1,OWNED,0
0,68099,68,hindu,tile,2,0,0,OWNED,0
0,68100,68,hindu,tile,1,0,0,OWNED,0
1,68101,68,hindu,sheet,1,0,0,OWNED,0
0,68102,68,hindu,tile,1,0,0,OWNED,0
1,68103,68,hindu,stone,2,1,1,OWNED,1
1,68104,68,hindu,tile,3,0,1,OWNED,0
0,68105,68,hindu,tile,2,0,0,OWNED,0
1,68106,68,hindu,tile,2,0,0,OWNED,0
0,68107,68,hindu,tile,3,0,1,OWNED,0
0,68108,68,hindu,tile,1,0,0,OWNED,0
0,68109,68,hindu,tile,2,0,1,OWNED,0
0,68110,68,hindu,tile,2,0,1,OWNED,0
1,68111,68,hindu,tile,2,0,1,OWNED,0
0,68112,68,hindu,tile,2,0,1,OWNED,0
0,68113,68,hindu,tile,2,0,1,OWNED,0
1,68114,68,hindu,tile,3,0,1,OWNED,0
0,68115,68,hindu,tile,3,0,1,OWNED,0
0,68116,68,hindu,tile,6,2,1,OWNED,1
0,68117,68,hindu,tile,3,1,1,OWNED,0
0,68118,68,hindu,rcc,6,0,1,OWNED,0
0,68119,68,hindu,rcc,3,1,1,OWNED,0
0,68120,68,hindu,sheet,4,2,1,OWNED,1
0,68121,68,hindu,tile,3,0,1,RENTED,1
0,68122,68,hindu,tile,3,0,1,GOVERNMENT,0
0,68123,68,hindu,rcc,3,0,1,OWNED,0
0,68124,68,hindu,sheet,4,1,1,OWNED,0
0,68125,68,hindu,sheet,3,1,1,OWNED,0
0,68126,68,hindu,rcc,2,1,1,OWNED,0
0,68127,68,hindu,sheet,3,0,1,GOVERNMENT,0
0,68128,68,hindu,sheet,3,0,0,OWNED,0
0,68129,68,hindu,sheet,4,1,1,OWNED,0
0,68130,68,hindu,stone,2,1,1,OWNED,1
1,68131,68,hindu,sheet,4,0,1,OWNED,0
0,68132,68,hindu,rcc,4,0,0,OWNED,1
0,68133,68,hindu,tile,1,0,1,OWNED,0
0,68134,68,hindu,stone,3,1,1,OWNED,1
0,68135,68,hindu,rcc,2,0,1,OWNED,0
0,68136,68,hindu,rcc,2,0,1,OWNED,0
0,68137,68,hindu,rcc,2,0,1,OWNED,0
0,68138,68,hindu,stone,2,0,1,OWNED,0
1,68139,68,hindu,tile,2,0,1,OWNED,0
0,68140,68,hindu,sheet,3,0,1,OWNED,0
0,68141,68,hindu,sheet,2,0,1,OWNED,0
1,68142,68,hindu,sheet,3,0,0,OWNED,0
0,68143,68,hindu,rcc,4,1,1,OWNED,0
0,68144,68,hindu,rcc,5,0,1,OWNED,0
0,68145,68,hindu,tile,2,1,1,OWNED,0
0,68146,68,hindu,rcc,4,3,1,OWNED,0
0,68147,68,hindu,rcc,1,1,1,OWNED,0
0,68148,68,hindu,stone,3,1,1,OWNED,0
0,68149,68,hindu,stone,2,0,1,OWNED,0
0,68150,68,hindu,stone,3,0,1,OWNED,0
0,68151,68,hindu,stone,4,0,1,OWNED,0
0,68152,68,hindu,rcc,5,1,1,OWNED,1
0,68153,68,hindu,sheet,2,1,1,OWNED,0
1,70001,70,hindu,sheet,3,1,1,OWNED,0
0,70002,70,hindu,sheet,2,0,1,OWNED,0
0,70003,70,hindu,tile,1,0,1,OWNED,0
0,70004,70,hindu,rcc,4,2,1,OWNED,0
0,70005,70,hindu,sheet,4,2,1,OWNED,0
0,70006,70,hindu,sheet,3,0,1,OWNED,0
0,70007,70,hindu,tile,1,0,1,OWNED,0
0,70008,70,hindu,tile,1,0,1,OWNED,0
0,70009,70,hindu,tile,2,1,1,OWNED,0
0,70010,70,hindu,tile,2,0,1,OWNED,0
0,70011,70,hindu,tile,2,0,1,OWNED,0
0,70012,70,hindu,tile,3,0,0,OWNED,0
0,70013,70,hindu,sheet,3,0,1,OWNED,0
0,70014,70,hindu,tile,3,0,0,OWNED,0
0,70015,70,hindu,tile,2,0,1,OWNED,0
0,70016,70,hindu,tile,1,0,1,OWNED,0
0,70017,70,hindu,tile,2,0,1,OWNED,0
0,70018,70,hindu,tile,2,0,1,OWNED,0
0,70019,70,hindu,sheet,2,1,1,GOVERNMENT,0
0,70020,70,hindu,tile,2,1,1,OWNED,0
0,70021,70,hindu,tile,2,0,1,OWNED,0
0,70022,70,hindu,sheet,4,2,1,OWNED,0
0,70023,70,hindu,tile,1,0,1,OWNED,0
0,70024,70,hindu,tile,3,0,1,OWNED,0
0,70025,70,hindu,other,2,0,1,OWNED,0
0,70026,70,hindu,sheet,1,0,1,OWNED,0
0,70027,70,hindu,tile,2,0,1,OWNED,0
0,70028,70,hindu,tile,3,0,1,OWNED,0
1,70029,70,hindu,sheet,1,0,1,OWNED,0
0,70030,70,hindu,tile,4,0,1,OWNED,0
0,70031,70,hindu,rcc,4,0,1,OWNED,1
0,70032,70,hindu,stone,1,0,0,OWNED,0
0,70033,70,hindu,tile,3,0,1,OWNED,0
0,70034,70,hindu,rcc,3,1,1,OWNED,0
0,70035,70,hindu,tile,2,0,1,OWNED,0
0,70036,70,hindu,sheet,3,0,1,OWNED,0
1,70037,70,hindu,tile,4,1,1,OWNED,0
0,70038,70,hindu,tile,3,0,1,OWNED,1
0,70039,70,hindu,sheet,2,0,0,OWNED,0
0,70040,70,hindu,sheet,4,0,1,OWNED,0
0,70041,70,hindu,tile,1,0,1,OWNED,0
0,70042,70,hindu,tile,2,1,1,OWNED,0
1,70043,70,hindu,tile,2,1,1,OWNED,1
0,70044,70,hindu,sheet,2,0,1,RENTED,0
1,70045,70,hindu,tile,2,1,1,OWNED,0
0,70046,70,hindu,tile,2,0,1,OWNED,0
0,70047,70,hindu,sheet,2,1,1,OWNED,1
0,70048,70,hindu,tile,1,0,1,OWNED,0
0,70049,70,hindu,sheet,3,0,1,OWNED,0
0,70050,70,hindu,stone,3,2,1,OWNED,1
0,70051,70,hindu,rcc,4,2,1,OWNED,0
0,70052,70,hindu,rcc,3,1,1,OWNED,0
1,70053,70,hindu,stone,3,0,1,RENTED,0
0,70054,70,hindu,tile,1,0,1,RENTED,0
0,70055,70,hindu,tile,1,0,1,RENTED,0
0,70056,70,hindu,sheet,2,0,1,GOVERNMENT,1
0,70057,70,hindu,sheet,4,0,1,OWNED,0
1,70058,70,hindu,tile,3,1,1,OWNED,0
1,70059,70,hindu,sheet,2,0,1,OWNED,0
0,70060,70,hindu,tile,2,0,1,OWNED,0
0,70061,70,hindu,tile,4,0,1,OWNED,0
0,70062,70,hindu,tile,3,1,1,OWNED,0
0,70063,70,hindu,tile,3,0,1,OWNED,0
0,70064,70,hindu,tile,4,1,1,OWNED,0
0,70065,70,hindu,sheet,2,1,1,OWNED,1
0,70066,70,hindu,sheet,2,0,0,OWNED,0
0,70067,70,hindu,tile,2,0,1,OWNED,0
0,70068,70,hindu,tile,2,0,1,OWNED,0
0,70069,70,hindu,thatch,1,0,1,OWNED,0
0,70070,70,hindu,tile,3,0,1,OWNED,0
0,70071,70,hindu,tile,1,0,1,OWNED,0
0,70072,70,hindu,thatch,1,0,1,OWNED,0
0,70073,70,hindu,sheet,2,0,1,GOVERNMENT,0
0,70074,70,hindu,other,2,0,0,OWNED,0
0,70075,70,hindu,stone,2,0,1,OWNED,0
0,70076,70,hindu,sheet,4,1,1,OWNED,0
0,70077,70,hindu,sheet,2,0,1,OWNED,0
0,70078,70,hindu,sheet,3,0,1,OWNED,0
0,70079,70,hindu,sheet,2,0,1,OWNED,0
0,70080,70,hindu,sheet,2,0,1,OWNED,0
0,70081,70,hindu,rcc,2,0,1,OWNED,1
0,70082,70,hindu,sheet,3,0,1,OWNED,0
0,70083,70,hindu,other,1,0,1,OWNED,0
0,70084,70,hindu,tile,4,1,1,OWNED,0
0,70085,70,hindu,tile,2,0,1,RENTED,0
0,70086,70,hindu,sheet,2,0,1,OWNED,0
0,70087,70,hindu,tile,3,1,1,OWNED,1
0,70088,70,hindu,tile,1,0,1,OWNED,0
0,70089,70,hindu,tile,2,0,1,RENTED,0
1,70090,70,hindu,tile,2,1,1,OWNED,0
0,70091,70,hindu,sheet,2,0,1,OWNED,0
0,70092,70,hindu,tile,4,0,1,OWNED,0
0,70093,70,hindu,tile,2,0,1,OWNED,0
1,70094,70,hindu,tile,2,1,1,OWNED,1
1,70095,70,hindu,sheet,2,1,1,RENTED,0
0,70096,70,hindu,tile,3,0,1,OWNED,0
0,70097,70,hindu,tile,2,0,1,OWNED,0
0,70098,70,hindu,stone,2,1,1,RENTED,0
0,70099,70,hindu,stone,2,0,1,OWNED,0
0,70100,70,hindu,sheet,2,0,1,OWNED,0
1,70101,70,hindu,tile,3,0,1,RENTED,0
0,70102,70,hindu,tile,2,0,1,OWNED,0
0,70103,70,hindu,rcc,5,2,1,OWNED,1
0,70104,70,hindu,tile,2,0,1,OWNED,0
0,70105,70,hindu,tile,4,0,1,OWNED,0
0,70106,70,hindu,tile,2,0,1,OWNED,0
1,70107,70,hindu,tile,2,0,0,RENTED,0
0,70108,70,hindu,sheet,2,0,1,OWNED,0
1,70109,70,hindu,sheet,2,0,1,OWNED,0
0,70110,70,hindu,rcc,4,1,1,OWNED,0
0,70111,70,hindu,sheet,2,0,1,OWNED,0
0,70112,70,hindu,tile,2,0,1,OWNED,0
0,70113,70,hindu,tile,2,0,1,OWNED,0
0,70114,70,hindu,sheet,2,0,1,OWNED,0
0,70115,70,hindu,tile,1,0,1,OWNED,0
0,70116,70,hindu,tile,3,0,1,OWNED,0
0,70117,70,hindu,tile,1,0,1,OWNED,0
0,70118,70,hindu,sheet,2,0,0,OWNED,0
0,70119,70,hindu,rcc,3,0,1,OWNED,0
0,70120,70,hindu,sheet,1,1,1,OWNED,0
0,70121,70,hindu,sheet,3,2,1,OWNED,1
0,70122,70,hindu,sheet,3,1,1,OWNED,0
0,70123,70,hindu,rcc,4,1,1,OWNED,0
0,70124,70,hindu,tile,5,3,1,OWNED,0
0,70125,70,hindu,rcc,4,1,1,OWNED,1
0,70126,70,hindu,stone,3,1,1,OWNED,0
0,70127,70,hindu,tile,2,0,1,OWNED,0
0,70128,70,hindu,tile,3,0,1,GOVERNMENT,0
0,70129,70,hindu,tile,2,1,1,OWNED,0
0,70130,70,hindu,tile,2,0,1,OWNED,0
0,70131,70,hindu,tile,2,0,1,OWNED,0
0,70132,70,hindu,stone,3,0,1,OWNED,0
0,70133,70,hindu,sheet,1,0,1,OWNED,1
0,70134,70,hindu,stone,3,0,1,OWNED,1
0,70135,70,hindu,rcc,4,0,1,OWNED,1
1,70136,70,hindu,sheet,3,0,1,OWNED,0
0,70137,70,hindu,stone,2,0,1,OWNED,0
0,70138,70,hindu,sheet,3,0,1,OWNED,0
1,70139,70,hindu,stone,3,0,1,OWNED,0
0,70140,70,hindu,sheet,3,0,1,OWNED,0
0,70141,70,hindu,tile,2,0,1,OWNED,0
1,70142,70,hindu,sheet,3,0,1,OWNED,0
1,70143,70,hindu,tile,2,0,1,OWNED,0
1,70144,70,hindu,sheet,3,0,1,OWNED,0
0,70145,70,hindu,tile,2,0,1,OWNED,0
0,70146,70,hindu,stone,3,1,1,OWNED,0
0,70147,70,hindu,sheet,3,1,1,OWNED,0
0,70148,70,hindu,tile,1,0,1,OWNED,0
0,70149,70,hindu,rcc,3,0,1,OWNED,0
0,70150,70,hindu,tile,3,0,1,OWNED,0
0,70151,70,hindu,tile,2,0,1,OWNED,0
0,70152,70,hindu,tile,1,0,1,OWNED,0
0,70153,70,hindu,sheet,4,4,1,OWNED,0
0,70154,70,hindu,tile,4,1,1,OWNED,0
0,70155,70,hindu,tile,3,0,1,OWNED,0
0,70156,70,hindu,rcc,4,0,1,OWNED,0
0,70157,70,hindu,tile,3,0,1,OWNED,0
0,70158,70,hindu,tile,2,0,1,OWNED,0
0,70159,70,hindu,sheet,2,1,1,OWNED,0
0,70160,70,hindu,tile,2,0,1,OWNED,0
1,70161,70,hindu,tile,2,0,1,OWNED,1
0,70162,70,hindu,rcc,6,3,1,OWNED,0
1,70163,70,hindu,tile,2,0,1,OWNED,0
1,70164,70,hindu,tile,2,0,1,OWNED,0
0,70165,70,hindu,tile,1,0,0,OWNED,1
0,70166,70,hindu,tile,2,0,1,OWNED,0
0,70167,70,hindu,tile,2,0,1,OWNED,0
1,70168,70,hindu,sheet,1,0,1,GOVERNMENT,0
0,70169,70,hindu,sheet,2,0,1,OWNED,0
0,70170,70,hindu,tile,1,0,1,OWNED,0
0,70171,70,hindu,tile,1,0,1,OWNED,0
1,70172,70,hindu,rcc,2,0,1,OWNED,1
0,70173,70,hindu,sheet,2,1,1,OWNED,0
0,70174,70,hindu,rcc,3,2,1,OWNED,0
0,70175,70,hindu,rcc,3,1,1,OWNED,0
0,70176,70,hindu,sheet,2,1,1,OWNED,0
0,70177,70,hindu,sheet,2,1,1,OWNED,0
0,70178,70,hindu,sheet,2,1,1,OWNED,0
0,70179,70,hindu,tile,4,0,1,OWNED,0
0,70180,70,hindu,sheet,2,1,1,OWNED,0
0,70181,70,hindu,sheet,3,0,1,OWNED,0
0,70182,70,hindu,tile,3,1,1,OWNED,0
0,70183,70,hindu,tile,1,0,1,OWNED,0
0,70184,70,hindu,tile,1,0,1,OWNED,0
0,70185,70,hindu,tile,3,1,1,OWNED,0
0,70186,70,hindu,tile,3,1,1,OWNED,0
0,70187,70,hindu,tile,5,3,1,OWNED,1
0,70188,70,hindu,sheet,2,1,1,RENTED,1
0,70189,70,hindu,rcc,5,2,1,OWNED,0
0,70190,70,hindu,sheet,4,0,1,OWNED,0
0,70191,70,hindu,sheet,5,3,1,OWNED,0
1,70192,70,hindu,tile,2,0,1,OWNED,0
0,70193,70,hindu,tile,2,1,1,OWNED,0
0,70194,70,hindu,tile,1,0,1,OWNED,0
1,70195,70,hindu,tile,1,0,1,OWNED,0
1,70196,70,hindu,sheet,2,1,1,OWNED,0
0,70197,70,hindu,rcc,2,0,1,OWNED,0
1,70198,70,hindu,sheet,5,0,1,OWNED,0
0,70199,70,hindu,tile,3,0,1,OWNED,0
1,70200,70,hindu,sheet,3,2,1,OWNED,1
0,70201,70,hindu,rcc,4,0,1,OWNED,0
0,70202,70,hindu,tile,1,0,0,OWNED,0
0,70203,70,hindu,tile,1,0,1,RENTED,0
1,70204,70,hindu,tile,1,0,1,OWNED,0
0,70205,70,hindu,stone,3,0,1,OWNED,0
1,71001,71,hindu,sheet,3,0,1,OWNED,0
0,71002,71,hindu,stone,3,0,1,OWNED,1
0,71003,71,hindu,rcc,3,0,1,OWNED,0
0,71004,71,hindu,sheet,3,0,1,OWNED,0
0,71005,71,hindu,stone,3,0,1,OWNED,0
0,71006,71,hindu,rcc,3,2,1,OWNED,0
0,71007,71,hindu,stone,1,0,1,RENTED,0
0,71008,71,hindu,stone,3,1,1,OWNED,0
0,71009,71,hindu,rcc,2,1,1,OWNED,0
0,71010,71,hindu,stone,5,0,0,OWNED,0
0,71011,71,hindu,sheet,4,1,1,OWNED,0
0,71012,71,hindu,rcc,3,1,1,OWNED,0
0,71013,71,hindu,sheet,3,1,1,OWNED,1
0,71014,71,hindu,sheet,6,1,1,OWNED,1
0,71015,71,hindu,sheet,2,1,1,OWNED,1
0,71016,71,hindu,stone,3,1,1,OWNED,0
0,71017,71,hindu,sheet,3,0,1,OWNED,0
0,71018,71,hindu,rcc,3,1,1,OWNED,1
0,71019,71,hindu,sheet,4,0,1,OWNED,0
0,71020,71,hindu,sheet,1,0,1,OWNED,0
0,71021,71,islam,sheet,3,1,1,OWNED,0
0,71022,71,hindu,sheet,3,1,1,OWNED,0
0,71023,71,hindu,rcc,3,1,1,OWNED,1
0,71024,71,hindu,sheet,2,0,1,OWNED,0
0,71025,71,hindu,sheet,3,1,1,OWNED,1
0,71026,71,hindu,tile,1,0,1,OWNED,0
0,71027,71,hindu,sheet,3,0,1,OWNED,0
0,71028,71,hindu,sheet,3,1,1,OWNED,0
0,71029,71,hindu,rcc,1,0,1,OWNED,1
0,71030,71,hindu,rcc,4,0,1,OWNED,0
0,71031,71,hindu,sheet,3,1,1,OWNED,0
0,71032,71,islam,sheet,3,1,1,OWNED,0
0,71033,71,hindu,stone,2,0,0,OWNED,0
0,71034,71,hindu,sheet,2,0,1,GOVERNMENT,0
0,71035,71,hindu,tile,1,0,1,OWNED,0
0,71036,71,hindu,stone,3,0,1,RENTED,0
0,71037,71,hindu,stone,3,0,0,RENTED,0
0,71038,71,hindu,sheet,3,0,1,OWNED,0
0,71039,71,hindu,tile,2,0,1,OWNED,0
0,71040,71,hindu,tile,3,0,1,OWNED,1
0,71041,71,hindu,tile,1,0,1,OWNED,0
0,71042,71,hindu,tile,2,0,1,OWNED,0
0,71043,71,hindu,tile,1,0,1,OWNED,0
0,71044,71,hindu,sheet,2,0,1,OWNED,0
0,71045,71,islam,rcc,3,0,1,OWNED,0
0,71046,71,islam,sheet,3,1,1,OWNED,0
1,71047,71,hindu,stone,3,1,1,OWNED,0
0,71048,71,hindu,sheet,2,0,1,OWNED,0
0,71049,71,hindu,tile,2,0,1,OWNED,0
0,71050,71,islam,rcc,3,2,1,OWNED,0
0,71051,71,islam,sheet,2,0,1,OWNED,0
0,71052,71,islam,stone,2,1,1,OWNED,1
0,71053,71,islam,sheet,2,0,1,OWNED,0
0,71054,71,islam,rcc,3,0,1,OWNED,0
0,71055,71,islam,sheet,3,1,1,OWNED,0
0,71056,71,islam,sheet,3,1,1,OWNED,0
0,71057,71,islam,rcc,5,0,1,OWNED,1
0,71058,71,islam,rcc,5,0,1,OWNED,0
0,71059,71,islam,tile,1,1,1,OWNED,0
1,71060,71,islam,tile,3,0,1,OWNED,0
0,71061,71,islam,tile,1,0,1,OWNED,0
1,71062,71,islam,tile,2,0,1,OWNED,0
0,71063,71,islam,tile,3,0,1,OWNED,0
1,71064,71,islam,tile,2,0,1,OWNED,0
0,71065,71,islam,tile,2,0,1,OWNED,0
0,71066,71,hindu,tile,3,0,1,OWNED,0
0,71067,71,hindu,sheet,5,1,1,OWNED,1
0,71068,71,hindu,tile,1,0,1,RENTED,0
0,71069,71,hindu,rcc,2,1,1,OWNED,0
0,71070,71,hindu,stone,2,1,1,OWNED,0
0,71071,71,hindu,tile,1,0,1,OWNED,0
0,71072,71,hindu,sheet,4,1,1,OWNED,0
0,71073,71,hindu,tile,2,0,1,OWNED,0
1,71074,71,islam,tile,4,0,1,OWNED,0
1,71075,71,islam,sheet,2,1,1,OWNED,1
0,71076,71,islam,sheet,1,0,1,OWNED,0
0,71077,71,islam,tile,3,1,1,OWNED,0
1,71078,71,islam,tile,2,0,1,OWNED,0
0,71079,71,islam,tile,2,0,1,OWNED,0
0,71080,71,islam,rcc,4,3,1,OWNED,1
0,71081,71,islam,thatch,1,0,0,OWNED,0
1,71082,71,islam,tile,2,0,1,OWNED,0
1,71083,71,islam,tile,4,2,1,OWNED,0
0,71084,71,hindu,tile,2,1,1,RENTED,0
0,71085,71,islam,tile,2,1,1,OWNED,1
0,71086,71,islam,sheet,5,0,1,OWNED,0
0,71087,71,islam,sheet,3,0,1,OWNED,0
1,71088,71,islam,sheet,1,0,1,OWNED,0
0,71089,71,islam,sheet,3,0,1,OWNED,1
1,71090,71,islam,stone,2,1,1,OWNED,0
0,71091,71,islam,tile,1,0,1,OWNED,1
1,71092,71,islam,tile,3,0,1,OWNED,0
1,71093,71,hindu,tile,3,1,1,OWNED,0
0,71094,71,hindu,tile,2,0,1,OWNED,0
0,71095,71,hindu,tile,4,1,1,OWNED,0
0,71096,71,hindu,tile,3,1,1,OWNED,0
0,71097,71,hindu,stone,2,0,1,OWNED,0
0,71098,71,hindu,tile,1,0,1,OWNED,0
0,71099,71,hindu,tile,2,0,1,OWNED,0
0,71100,71,hindu,stone,3,1,1,OWNED,0
1,71101,71,hindu,sheet,2,0,1,OWNED,0
0,71102,71,hindu,stone,4,2,1,OWNED,0
0,71103,71,hindu,rcc,3,1,1,OWNED,0
0,71104,71,hindu,tile,2,0,1,OWNED,0
0,71105,71,hindu,sheet,4,1,1,OWNED,1
0,71106,71,hindu,other,3,0,1,OWNED,1
0,71107,71,hindu,rcc,6,4,1,OWNED,0
0,71108,71,hindu,tile,5,0,1,OWNED,0
0,71109,71,hindu,tile,1,0,1,OWNED,0
0,71110,71,hindu,tile,3,0,1,OWNED,0
0,71111,71,hindu,tile,2,0,0,RENTED,0
0,71112,71,hindu,tile,3,1,1,OWNED,0
0,71113,71,hindu,thatch,1,0,0,OWNED,0
0,71114,71,hindu,stone,2,1,1,OWNED,0
0,71115,71,hindu,sheet,2,0,0,OWNED,1
0,71116,71,hindu,stone,4,1,1,OWNED,0
0,71117,71,hindu,rcc,6,1,1,OWNED,0
0,71118,71,hindu,tile,5,1,1,OWNED,0
0,71119,71,hindu,tile,1,0,1,OWNED,0
0,71120,71,hindu,tile,2,1,1,OWNED,1
0,71121,71,hindu,tile,1,0,1,OWNED,0
0,71122,71,hindu,tile,2,0,1,OWNED,0
0,71123,71,hindu,tile,2,0,1,OWNED,0
0,71124,71,hindu,stone,2,0,1,OWNED,0
0,71125,71,hindu,tile,2,0,1,OWNED,1
0,71126,71,hindu,tile,1,0,0,RENTED,0
0,71127,71,hindu,tile,6,1,1,OWNED,0
0,71128,71,hindu,sheet,3,0,1,OWNED,0
0,71129,71,hindu,stone,5,1,1,OWNED,0
0,71130,71,hindu,stone,4,1,1,OWNED,0
0,71131,71,hindu,tile,3,2,1,OWNED,0
0,71132,71,hindu,tile,2,0,1,OWNED,0
0,71133,71,hindu,tile,1,0,0,OWNED,0
0,71134,71,hindu,tile,5,1,1,OWNED,0
0,71135,71,hindu,stone,4,1,1,OWNED,0
0,71136,71,hindu,tile,2,1,1,OWNED,1
0,71137,71,hindu,stone,2,1,1,OWNED,0
0,71138,71,hindu,tile,2,1,1,OWNED,0
0,71139,71,hindu,tile,2,0,1,OWNED,0
0,71140,71,hindu,stone,6,0,1,OWNED,1
1,71141,71,hindu,sheet,4,1,1,OWNED,0
0,71142,71,hindu,rcc,4,2,1,OWNED,0
0,71143,71,hindu,tile,2,0,1,OWNED,1
1,71144,71,hindu,tile,2,0,1,OWNED,1
0,71145,71,hindu,rcc,3,1,1,OWNED,0
0,71146,71,hindu,stone,2,1,1,OWNED,0
0,71147,71,hindu,stone,2,1,1,OWNED,0
0,71148,71,hindu,tile,1,0,1,OWNED,0
