"partner","year","partner_name","product","product_name","partner_report_export","US_report_import","pop2000","region","govthonesty","distcap","gdppcus2000","met"
"PAN",2003,"Panama","950341","Toys representing animals or non-hu",0,4.737,2949948,2,-0.218993440270424,3339.08569335938,11620500000,1
"PAN",2004,"Panama","950320","Reduced-size (""scale"") model assemb",0,3.75,2949948,2,-0.150960519909859,3339.08569335938,11620500000,1
"PER",1996,"Peru","950291","Parts and accessories :-- Garments",0,6.805,25952190,2,-0.0881436914205551,5672.587890625,53085680000,10.5
"PER",1996,"Peru","950349","Toys representing animals or non-hu",0,6.685,25952190,2,-0.0881436914205551,5672.587890625,53085680000,10.5
"PER",1996,"Peru","950341","Toys representing animals or non-hu",0,35.688,25952190,2,-0.0881436914205551,5672.587890625,53085680000,10.5
"PER",1997,"Peru","950349","Toys representing animals or non-hu",0,19.438,25952190,2,-0.163146495819092,5672.587890625,53085680000,10.5
"PER",1997,"Peru","950291","Parts and accessories :-- Garments",0,1.739,25952190,2,-0.163146495819092,5672.587890625,53085680000,10.5
"PER",1997,"Peru","950341","Toys representing animals or non-hu",0,71.397,25952190,2,-0.163146495819092,5672.587890625,53085680000,10.5
"PER",1998,"Peru","950341","Toys representing animals or non-hu",116.039,145.121,25952190,2,-0.238149315118790,5672.587890625,53085680000,10.5
"PER",1998,"Peru","950310","Electric trains, including tracks,",0,16.44,25952190,2,-0.238149315118790,5672.587890625,53085680000,10.5
"PER",1998,"Peru","950349","Toys representing animals or non-hu",86.41,125.863,25952190,2,-0.238149315118790,5672.587890625,53085680000,10.5
"PER",1998,"Peru","950299","Parts and accessories :-- Other",6.236,0,25952190,2,-0.238149315118790,5672.587890625,53085680000,10.5
"PER",1998,"Peru","950330","Other construction sets and constru",4.514,0,25952190,2,-0.238149315118790,5672.587890625,53085680000,10.5
"PER",1999,"Peru","950349","Toys representing animals or non-hu",51.233,67.169,25952190,2,-0.201492846012115,5672.587890625,53085680000,10.5
"PER",1999,"Peru","950291","Parts and accessories :-- Garments",0.704,0,25952190,2,-0.201492846012115,5672.587890625,53085680000,10.5
"PER",1999,"Peru","950330","Other construction sets and constru",2.709,0,25952190,2,-0.201492846012115,5672.587890625,53085680000,10.5
"PER",1999,"Peru","950341","Toys representing animals or non-hu",176.871,112.75,25952190,2,-0.201492846012115,5672.587890625,53085680000,10.5
"PER",2000,"Peru","950299","Parts and accessories :-- Other",0.719,0,25952190,2,-0.164836391806602,5672.587890625,53085680000,10.5
"PER",2000,"Peru","950341","Toys representing animals or non-hu",274.26,282.997,25952190,2,-0.164836391806602,5672.587890625,53085680000,10.5
"PER",2000,"Peru","950349","Toys representing animals or non-hu",20.274,22.279,25952190,2,-0.164836391806602,5672.587890625,53085680000,10.5
"PER",2001,"Peru","950349","Toys representing animals or non-hu",51.195,51.983,25952190,2,-0.216641843318939,5672.587890625,53085680000,10.5
"PER",2001,"Peru","950341","Toys representing animals or non-hu",282.743,274.502,25952190,2,-0.216641843318939,5672.587890625,53085680000,10.5
"PER",2001,"Peru","950291","Parts and accessories :-- Garments",1.291,2.237,25952190,2,-0.216641843318939,5672.587890625,53085680000,10.5
"PER",2001,"Peru","950320","Reduced-size (""scale"") model assemb",14.605,6.802,25952190,2,-0.216641843318939,5672.587890625,53085680000,10.5
"PER",2001,"Peru","950330","Other construction sets and constru",33.591,0.683,25952190,2,-0.216641843318939,5672.587890625,53085680000,10.5
"PER",2002,"Peru","950330","Other construction sets and constru",0,0.56,25952190,2,-0.268447309732437,5672.587890625,53085680000,10.5
"PER",2002,"Peru","950320","Reduced-size (""scale"") model assemb",32.597,0,25952190,2,-0.268447309732437,5672.587890625,53085680000,10.5
"PER",2002,"Peru","950341","Toys representing animals or non-hu",253.97,240.511,25952190,2,-0.268447309732437,5672.587890625,53085680000,10.5
"PER",2002,"Peru","950349","Toys representing animals or non-hu",84.875,78.679,25952190,2,-0.268447309732437,5672.587890625,53085680000,10.5
"PER",2002,"Peru","950291","Parts and accessories :-- Garments",2.914,2.415,25952190,2,-0.268447309732437,5672.587890625,53085680000,10.5
"PER",2002,"Peru","950299","Parts and accessories :-- Other",2.532,3.162,25952190,2,-0.268447309732437,5672.587890625,53085680000,10.5
"PER",2003,"Peru","950299","Parts and accessories :-- Other",1.666,1.444,25952190,2,-0.299269139766693,5672.587890625,53085680000,10.5
"PER",2003,"Peru","950291","Parts and accessories :-- Garments",3.446,4.403,25952190,2,-0.299269139766693,5672.587890625,53085680000,10.5
"PER",2003,"Peru","950349","Toys representing animals or non-hu",75.776,86.421,25952190,2,-0.299269139766693,5672.587890625,53085680000,10.5
"PER",2003,"Peru","950341","Toys representing animals or non-hu",288.613,301.18,25952190,2,-0.299269139766693,5672.587890625,53085680000,10.5
"PER",2004,"Peru","950341","Toys representing animals or non-hu",332.528,487.388,25952190,2,-0.376226454973221,5672.587890625,53085680000,10.5
"PER",2004,"Peru","950349","Toys representing animals or non-hu",37.32,103.128,25952190,2,-0.376226454973221,5672.587890625,53085680000,10.5
"PER",2004,"Peru","950291","Parts and accessories :-- Garments",1.561,1.165,25952190,2,-0.376226454973221,5672.587890625,53085680000,10.5
"PER",2005,"Peru","950341","Toys representing animals or non-hu",590.11,501.299,25952190,2,-0.494545757770538,5672.587890625,53085680000,10.5
"PER",2005,"Peru","950291","Parts and accessories :-- Garments",0.235,1.299,25952190,2,-0.494545757770538,5672.587890625,53085680000,10.5
"PER",2005,"Peru","950299","Parts and accessories :-- Other",0.25,0.766,25952190,2,-0.494545757770538,5672.587890625,53085680000,10.5
"PER",2005,"Peru","950320","Reduced-size (""scale"") model assemb",0.005,0,25952190,2,-0.494545757770538,5672.587890625,53085680000,10.5
"PER",2005,"Peru","950349","Toys representing animals or non-hu",114.857,145.819,25952190,2,-0.494545757770538,5672.587890625,53085680000,10.5
"PHL",1996,"Philippines","950341","Toys representing animals or non-hu",0,5002.207,75766140,4,-0.410961538553238,13794.3330078125,75398990000,0
"PHL",1996,"Philippines","950310","Electric trains, including tracks,",0,57.869,75766140,4,-0.410961538553238,13794.3330078125,75398990000,0
"PHL",1996,"Philippines","950291","Parts and accessories :-- Garments",0,1386.34,75766140,4,-0.410961538553238,13794.3330078125,75398990000,0
"PHL",1996,"Philippines","950299","Parts and accessories :-- Other",0,694.218,75766140,4,-0.410961538553238,13794.3330078125,75398990000,0
"PHL",1996,"Philippines","950349","Toys representing animals or non-hu",0,951.475,75766140,4,-0.410961538553238,13794.3330078125,75398990000,0
"PHL",1996,"Philippines","950320","Reduced-size (""scale"") model assemb",0,232.503,75766140,4,-0.410961538553238,13794.3330078125,75398990000,0
"PHL",1996,"Philippines","950330","Other construction sets and constru",0,12.388,75766140,4,-0.410961538553238,13794.3330078125,75398990000,0
"PHL",1997,"Philippines","950310","Electric trains, including tracks,",0,121.412,75766140,4,-0.373090595006943,13794.3330078125,75398990000,0
"PHL",1997,"Philippines","950349","Toys representing animals or non-hu",0,968.281,75766140,4,-0.373090595006943,13794.3330078125,75398990000,0
"PHL",1997,"Philippines","950299","Parts and accessories :-- Other",0,532.707,75766140,4,-0.373090595006943,13794.3330078125,75398990000,0
"PHL",1997,"Philippines","950341","Toys representing animals or non-hu",0,5762.617,75766140,4,-0.373090595006943,13794.3330078125,75398990000,0
"PHL",1997,"Philippines","950320","Reduced-size (""scale"") model assemb",0,603.813,75766140,4,-0.373090595006943,13794.3330078125,75398990000,0
"PHL",1997,"Philippines","950291","Parts and accessories :-- Garments",0,1541.025,75766140,4,-0.373090595006943,13794.3330078125,75398990000,0
"PHL",1997,"Philippines","950330","Other construction sets and constru",0,39.794,75766140,4,-0.373090595006943,13794.3330078125,75398990000,0
"PHL",1998,"Philippines","950299","Parts and accessories :-- Other",0,439.563,75766140,4,-0.335219651460648,13794.3330078125,75398990000,0
"PHL",1998,"Philippines","950349","Toys representing animals or non-hu",0,636.239,75766140,4,-0.335219651460648,13794.3330078125,75398990000,0
"PHL",1998,"Philippines","950341","Toys representing animals or non-hu",0,4839.345,75766140,4,-0.335219651460648,13794.3330078125,75398990000,0
"PHL",1998,"Philippines","950330","Other construction sets and constru",0,38.397,75766140,4,-0.335219651460648,13794.3330078125,75398990000,0
"PHL",1998,"Philippines","950320","Reduced-size (""scale"") model assemb",0,804.793,75766140,4,-0.335219651460648,13794.3330078125,75398990000,0
"PHL",1998,"Philippines","950310","Electric trains, including tracks,",0,69.417,75766140,4,-0.335219651460648,13794.3330078125,75398990000,0
"PHL",1998,"Philippines","950291","Parts and accessories :-- Garments",0,2391.25,75766140,4,-0.335219651460648,13794.3330078125,75398990000,0
"PHL",1999,"Philippines","950349","Toys representing animals or non-hu",0,744.009,75766140,4,-0.432850301265717,13794.3330078125,75398990000,0
"PHL",1999,"Philippines","950310","Electric trains, including tracks,",0,109.973,75766140,4,-0.432850301265717,13794.3330078125,75398990000,0
"PHL",1999,"Philippines","950320","Reduced-size (""scale"") model assemb",0,611.478,75766140,4,-0.432850301265717,13794.3330078125,75398990000,0
"PHL",1999,"Philippines","950330","Other construction sets and constru",0,47.82,75766140,4,-0.432850301265717,13794.3330078125,75398990000,0
"PHL",1999,"Philippines","950299","Parts and accessories :-- Other",0,446.697,75766140,4,-0.432850301265717,13794.3330078125,75398990000,0
"PHL",1999,"Philippines","950291","Parts and accessories :-- Garments",0,673.679,75766140,4,-0.432850301265717,13794.3330078125,75398990000,0
"PHL",1999,"Philippines","950341","Toys representing animals or non-hu",0,4245.298,75766140,4,-0.432850301265717,13794.3330078125,75398990000,0
"PHL",2000,"Philippines","950330","Other construction sets and constru",0,18.41,75766140,4,-0.530480921268463,13794.3330078125,75398990000,0
"PHL",2000,"Philippines","950291","Parts and accessories :-- Garments",227.887,1143.402,75766140,4,-0.530480921268463,13794.3330078125,75398990000,0
"PHL",2000,"Philippines","950299","Parts and accessories :-- Other",151.379,319.198,75766140,4,-0.530480921268463,13794.3330078125,75398990000,0
"PHL",2000,"Philippines","950320","Reduced-size (""scale"") model assemb",2742.326,1689.99,75766140,4,-0.530480921268463,13794.3330078125,75398990000,0
"PHL",2000,"Philippines","950341","Toys representing animals or non-hu",2583.455,2919.697,75766140,4,-0.530480921268463,13794.3330078125,75398990000,0
"PHL",2000,"Philippines","950310","Electric trains, including tracks,",83.52,0,75766140,4,-0.530480921268463,13794.3330078125,75398990000,0
"PHL",2000,"Philippines","950349","Toys representing animals or non-hu",0,376.375,75766140,4,-0.530480921268463,13794.3330078125,75398990000,0
"PHL",2001,"Philippines","950310","Electric trains, including tracks,",0,59.305,75766140,4,-0.541858196258545,13794.3330078125,75398990000,0
"PHL",2001,"Philippines","950299","Parts and accessories :-- Other",119.072,157.011,75766140,4,-0.541858196258545,13794.3330078125,75398990000,0
"PHL",2001,"Philippines","950291","Parts and accessories :-- Garments",93.249,1038.094,75766140,4,-0.541858196258545,13794.3330078125,75398990000,0
"PHL",2001,"Philippines","950349","Toys representing animals or non-hu",4.576,533.906,75766140,4,-0.541858196258545,13794.3330078125,75398990000,0
"PHL",2001,"Philippines","950320","Reduced-size (""scale"") model assemb",2537.958,2685.454,75766140,4,-0.541858196258545,13794.3330078125,75398990000,0
"PHL",2001,"Philippines","950341","Toys representing animals or non-hu",3056.104,3252.06,75766140,4,-0.541858196258545,13794.3330078125,75398990000,0
"PHL",2001,"Philippines","950330","Other construction sets and constru",0,134.796,75766140,4,-0.541858196258545,13794.3330078125,75398990000,0
"PHL",2002,"Philippines","950349","Toys representing animals or non-hu",18.419,1024.125,75766140,4,-0.553235530853271,13794.3330078125,75398990000,0
"PHL",2002,"Philippines","950299","Parts and accessories :-- Other",71.751,98.18,75766140,4,-0.553235530853271,13794.3330078125,75398990000,0
"PHL",2002,"Philippines","950310","Electric trains, including tracks,",2.794,0,75766140,4,-0.553235530853271,13794.3330078125,75398990000,0
"PHL",2002,"Philippines","950291","Parts and accessories :-- Garments",106.77,686.166,75766140,4,-0.553235530853271,13794.3330078125,75398990000,0
"PHL",2002,"Philippines","950341","Toys representing animals or non-hu",3364.57,2932.217,75766140,4,-0.553235530853271,13794.3330078125,75398990000,0
"PHL",2002,"Philippines","950330","Other construction sets and constru",0,85.164,75766140,4,-0.553235530853271,13794.3330078125,75398990000,0
"PHL",2002,"Philippines","950320","Reduced-size (""scale"") model assemb",2316.625,4772.442,75766140,4,-0.553235530853271,13794.3330078125,75398990000,0
"PHL",2003,"Philippines","950349","Toys representing animals or non-hu",0,302.853,75766140,4,-0.455449014902115,13794.3330078125,75398990000,0
"PHL",2003,"Philippines","950299","Parts and accessories :-- Other",42.798,98.039,75766140,4,-0.455449014902115,13794.3330078125,75398990000,0
"PHL",2003,"Philippines","950291","Parts and accessories :-- Garments",101.554,126.667,75766140,4,-0.455449014902115,13794.3330078125,75398990000,0
"PHL",2003,"Philippines","950330","Other construction sets and constru",0,136.214,75766140,4,-0.455449014902115,13794.3330078125,75398990000,0
"PHL",2003,"Philippines","950320","Reduced-size (""scale"") model assemb",2139.864,2896.368,75766140,4,-0.455449014902115,13794.3330078125,75398990000,0
"PHL",2003,"Philippines","950341","Toys representing animals or non-hu",1841.645,1575.541,75766140,4,-0.455449014902115,13794.3330078125,75398990000,0
"PHL",2004,"Philippines","950299","Parts and accessories :-- Other",0,64.77,75766140,4,-0.581096947193146,13794.3330078125,75398990000,0
"PHL",2004,"Philippines","950330","Other construction sets and constru",0,269.924,75766140,4,-0.581096947193146,13794.3330078125,75398990000,0
"PHL",2004,"Philippines","950291","Parts and accessories :-- Garments",0,130.352,75766140,4,-0.581096947193146,13794.3330078125,75398990000,0
"PHL",2004,"Philippines","950341","Toys representing animals or non-hu",0,1615.082,75766140,4,-0.581096947193146,13794.3330078125,75398990000,0
"PHL",2004,"Philippines","950320","Reduced-size (""scale"") model assemb",0,5673.296,75766140,4,-0.581096947193146,13794.3330078125,75398990000,0
"PHL",2004,"Philippines","950349","Toys representing animals or non-hu",0,572.82,75766140,4,-0.581096947193146,13794.3330078125,75398990000,0
"PHL",2005,"Philippines","950341","Toys representing animals or non-hu",1486.801,987.2,75766140,4,-0.5796959400177,13794.3330078125,75398990000,0
"PHL",2005,"Philippines","950349","Toys representing animals or non-hu",213.366,377.591,75766140,4,-0.5796959400177,13794.3330078125,75398990000,0
"PHL",2005,"Philippines","950291","Parts and accessories :-- Garments",31.893,131.547,75766140,4,-0.5796959400177,13794.3330078125,75398990000,0
"PHL",2005,"Philippines","950299","Parts and accessories :-- Other",65.58,45.555,75766140,4,-0.5796959400177,13794.3330078125,75398990000,0
"PHL",2005,"Philippines","950320","Reduced-size (""scale"") model assemb",1898.071,2878.233,75766140,4,-0.5796959400177,13794.3330078125,75398990000,0
"PHL",2005,"Philippines","950330","Other construction sets and constru",0.5,336.196,75766140,4,-0.5796959400177,13794.3330078125,75398990000,0
"POL",1996,"Poland","950341","Toys representing animals or non-hu",0,3.448,38648000,3,0.457903951406479,7183.61572265625,171319200000,0
"POL",1996,"Poland","950330","Other construction sets and constru",141,119.197,38648000,3,0.457903951406479,7183.61572265625,171319200000,0
"POL",1996,"Poland","950349","Toys representing animals or non-hu",101,51.983,38648000,3,0.457903951406479,7183.61572265625,171319200000,0
