"id","name","sex","age","height","weight","team","noc","games","year","season","city","sport","event","medal"
111506,"Paul Leonard Sjberg","M",55,167,65,"Ralia","FIN","1952 Summer",1952,"Summer","Helsinki","Sailing","Sailing Mixed 6 metres","Bronze"
111508,"Axel Erland Sjblad","M",24,196,90,"Sweden","SWE","1992 Summer",1992,"Summer","Barcelona","Handball","Handball Men's Handball","Silver"
111513,"Sven-Olov Isak Sjdelius","M",27,180,67,"Sweden","SWE","1960 Summer",1960,"Summer","Roma","Canoeing","Canoeing Men's Kayak Doubles, 1,000 metres","Gold"
111513,"Sven-Olov Isak Sjdelius","M",31,180,67,"Sweden","SWE","1964 Summer",1964,"Summer","Tokyo","Canoeing","Canoeing Men's Kayak Doubles, 1,000 metres","Gold"
111525,"Eva Therese Sjlander","F",20,173,69,"Sweden","SWE","2002 Winter",2002,"Winter","Salt Lake City","Ice Hockey","Ice Hockey Women's Ice Hockey","Bronze"
111525,"Eva Therese Sjlander","F",24,173,69,"Sweden","SWE","2006 Winter",2006,"Winter","Torino","Ice Hockey","Ice Hockey Women's Ice Hockey","Silver"
111538,"Johan Charlie Sjstrand","M",25,195,95,"Sweden","SWE","2012 Summer",2012,"Summer","London","Handball","Handball Men's Handball","Silver"
111540,"Tore Ingemar Sjstrand","M",26,180,68,"Sweden","SWE","1948 Summer",1948,"Summer","London","Athletics","Athletics Men's 3,000 metres Steeplechase","Gold"
111543,"Sarah Frederica Sjstrm","F",22,182,76,"Sweden","SWE","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Women's 100 metres Freestyle","Bronze"
111543,"Sarah Frederica Sjstrm","F",22,182,76,"Sweden","SWE","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Women's 200 metres Freestyle","Silver"
111543,"Sarah Frederica Sjstrm","F",22,182,76,"Sweden","SWE","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Women's 100 metres Butterfly","Gold"
111562,"Tetiana Viktorivna Skachko (Pakhovska-)","F",25,165,60,"Soviet Union","URS","1980 Summer",1980,"Summer","Moskva","Athletics","Athletics Women's Long Jump","Bronze"
111568,"Khalid Skah","M",25,170,60,"Morocco","MAR","1992 Summer",1992,"Summer","Barcelona","Athletics","Athletics Men's 10,000 metres","Gold"
111576,"Igor Anatolyevich Skalin","M",26,190,104,"Russia","RUS","1996 Summer",1996,"Summer","Atlanta","Sailing","Sailing Mixed Three Person Keelboat","Silver"
111582,"Karl Ragnar Skanker (Eriksson-)","M",38,183,83,"Sweden","SWE","1972 Summer",1972,"Summer","Munich","Shooting","Shooting Mixed Free Pistol, 50 metres","Gold"
111582,"Karl Ragnar Skanker (Eriksson-)","M",50,183,83,"Sweden","SWE","1984 Summer",1984,"Summer","Los Angeles","Shooting","Shooting Men's Free Pistol, 50 metres","Silver"
111582,"Karl Ragnar Skanker (Eriksson-)","M",54,183,83,"Sweden","SWE","1988 Summer",1988,"Summer","Seoul","Shooting","Shooting Men's Free Pistol, 50 metres","Silver"
111582,"Karl Ragnar Skanker (Eriksson-)","M",58,183,83,"Sweden","SWE","1992 Summer",1992,"Summer","Barcelona","Shooting","Shooting Men's Free Pistol, 50 metres","Bronze"
111585,"Petar Skansi","M",24,206,104,"Yugoslavia","YUG","1968 Summer",1968,"Summer","Mexico City","Basketball","Basketball Men's Basketball","Silver"
111586,"Ladislav kantr","M",33,189,80,"Slovakia","SVK","2016 Summer",2016,"Summer","Rio de Janeiro","Canoeing","Canoeing Men's Canadian Doubles, Slalom","Gold"
111587,"Peter kantr","M",34,182,78,"Slovakia","SVK","2016 Summer",2016,"Summer","Rio de Janeiro","Canoeing","Canoeing Men's Canadian Doubles, Slalom","Gold"
111590,"Zdenk kra","M",22,187,92,"Czechoslovakia","TCH","1972 Summer",1972,"Summer","Munich","Handball","Handball Men's Handball","Silver"
111599,"Bente Skari-Martinsen","F",25,173,63,"Norway","NOR","1998 Winter",1998,"Winter","Nagano","Cross Country Skiing","Cross Country Skiing Women's 5 kilometres","Bronze"
111599,"Bente Skari-Martinsen","F",25,173,63,"Norway","NOR","1998 Winter",1998,"Winter","Nagano","Cross Country Skiing","Cross Country Skiing Women's 4 x 5 kilometres Relay","Silver"
111599,"Bente Skari-Martinsen","F",29,173,63,"Norway","NOR","2002 Winter",2002,"Winter","Salt Lake City","Cross Country Skiing","Cross Country Skiing Women's 10 kilometres","Gold"
111599,"Bente Skari-Martinsen","F",29,173,63,"Norway","NOR","2002 Winter",2002,"Winter","Salt Lake City","Cross Country Skiing","Cross Country Skiing Women's 30 kilometres","Bronze"
111599,"Bente Skari-Martinsen","F",29,173,63,"Norway","NOR","2002 Winter",2002,"Winter","Salt Lake City","Cross Country Skiing","Cross Country Skiing Women's 4 x 5 kilometres Relay","Silver"
111608,"Damir karo","M",28,188,81,"Yugoslavia","YUG","1988 Summer",1988,"Summer","Seoul","Boxing","Boxing Men's Light-Heavyweight","Bronze"
111614,"Jaroslav karvan","M",28,175,80,"Czechoslovakia","TCH","1972 Summer",1972,"Summer","Munich","Handball","Handball Men's Handball","Silver"
111630,"Nika Skelin","M",22,200,103,"Croatia","CRO","2000 Summer",2000,"Summer","Sydney","Rowing","Rowing Men's Coxed Eights","Bronze"
111630,"Nika Skelin","M",26,200,103,"Croatia","CRO","2004 Summer",2004,"Summer","Athina","Rowing","Rowing Men's Coxless Pairs","Silver"
111631,"Sinia Skelin","M",26,196,92,"Croatia","CRO","2000 Summer",2000,"Summer","Sydney","Rowing","Rowing Men's Coxed Eights","Bronze"
111631,"Sinia Skelin","M",30,196,92,"Croatia","CRO","2004 Summer",2004,"Summer","Athina","Rowing","Rowing Men's Coxless Pairs","Silver"
111634,"Nicholas David ""Nick"" Skelton","M",54,175,76,"Great Britain","GBR","2012 Summer",2012,"Summer","London","Equestrianism","Equestrianism Mixed Jumping, Team","Gold"
111634,"Nicholas David ""Nick"" Skelton","M",58,175,76,"Great Britain","GBR","2016 Summer",2016,"Summer","Rio de Janeiro","Equestrianism","Equestrianism Mixed Jumping, Individual","Gold"
111639,"Gergina Skerlatova","F",22,182,63,"Bulgaria","BUL","1976 Summer",1976,"Summer","Montreal","Basketball","Basketball Women's Basketball","Bronze"
111643,"Giorgi Skhirt'ladze","M",24,174,79,"Soviet Union","URS","1956 Summer",1956,"Summer","Melbourne","Wrestling","Wrestling Men's Middleweight, Freestyle","Bronze"
111643,"Giorgi Skhirt'ladze","M",27,174,79,"Soviet Union","URS","1960 Summer",1960,"Summer","Roma","Wrestling","Wrestling Men's Middleweight, Freestyle","Silver"
111646,"Nikolaos ""Nikos"" Skiathitis","M",22,183,73,"Greece","GRE","2004 Summer",2004,"Summer","Athina","Rowing","Rowing Men's Lightweight Double Sculls","Bronze"
111660,"Callum Skinner","M",23,187,93,"Great Britain","GBR","2016 Summer",2016,"Summer","Rio de Janeiro","Cycling","Cycling Men's Sprint","Silver"
111660,"Callum Skinner","M",23,187,93,"Great Britain","GBR","2016 Summer",2016,"Summer","Rio de Janeiro","Cycling","Cycling Men's Team Sprint","Gold"
111661,"Catherine Skinner","F",26,172,80,"Australia","AUS","2016 Summer",2016,"Summer","Rio de Janeiro","Shooting","Shooting Women's Trap","Gold"
111662,"Edwin Joseph Skinner","M",23,180,76,"Trinidad and Tobago","TTO","1964 Summer",1964,"Summer","Tokyo","Athletics","Athletics Men's 4 x 400 metres Relay","Bronze"
111670,"Lars-Erik Skild","M",28,170,70,"Sweden","SWE","1980 Summer",1980,"Summer","Moskva","Wrestling","Wrestling Men's Lightweight, Greco-Roman","Bronze"
111671,"Ossian Esaias Skild","M",38,188,110,"Sweden","SWE","1928 Summer",1928,"Summer","Amsterdam","Athletics","Athletics Men's Hammer Throw","Silver"
111675,"Angela Robyn ""Angie"" Skirving-Lambert","F",19,181,68,"Australia","AUS","2000 Summer",2000,"Summer","Sydney","Hockey","Hockey Women's Hockey","Gold"
111678,"Kristen Skjeldal","M",24,175,70,"Norway","NOR","1992 Winter",1992,"Winter","Albertville","Cross Country Skiing","Cross Country Skiing Men's 4 x 10 kilometres Relay","Gold"
111678,"Kristen Skjeldal","M",34,175,70,"Norway","NOR","2002 Winter",2002,"Winter","Salt Lake City","Cross Country Skiing","Cross Country Skiing Men's 30 kilometres","Bronze"
111678,"Kristen Skjeldal","M",34,175,70,"Norway","NOR","2002 Winter",2002,"Winter","Salt Lake City","Cross Country Skiing","Cross Country Skiing Men's 4 x 10 kilometres Relay","Gold"
111690,"Miroslava Sklenikov","F",17,163,54,"Czechoslovakia","TCH","1968 Summer",1968,"Summer","Mexico City","Gymnastics","Gymnastics Women's Team All-Around","Silver"
111693,"Igor Yevgenyevich Sklyarov","M",22,183,77,"Soviet Union","URS","1988 Summer",1988,"Summer","Seoul","Football","Football Men's Football","Gold"
111695,"Ji Skobla","M",26,186,128,"Czechoslovakia","TCH","1956 Summer",1956,"Summer","Melbourne","Athletics","Athletics Men's Shot Put","Bronze"
111697,"Yury Georgiyevich Skobov","M",22,176,70,"Soviet Union","URS","1972 Winter",1972,"Winter","Sapporo","Cross Country Skiing","Cross Country Skiing Men's 4 x 10 kilometres Relay","Gold"
111702,"Ji koda","M",23,180,78,"Czechoslovakia","TCH","1980 Summer",1980,"Summer","Moskva","Cycling","Cycling Men's 100 kilometres Team Time Trial","Bronze"
111707,"Vibeke Westbye Skofterud","F",29,165,62,"Norway","NOR","2010 Winter",2010,"Winter","Vancouver","Cross Country Skiing","Cross Country Skiing Women's 4 x 5 kilometres Relay","Gold"
111718,"Vyacheslav Aleksandrovich Skok","M",22,190,90,"Soviet Union","URS","1968 Summer",1968,"Summer","Mexico City","Water Polo","Water Polo Men's Water Polo","Silver"
111728,"Kamila Skolimowska","F",17,180,112,"Poland","POL","2000 Summer",2000,"Summer","Sydney","Athletics","Athletics Women's Hammer Throw","Gold"
111729,"Jerzy Walerian Skolimowski","M",24,150,59,"Poland","POL","1932 Summer",1932,"Summer","Los Angeles","Rowing","Rowing Men's Coxed Pairs","Silver"
111729,"Jerzy Walerian Skolimowski","M",24,150,59,"Poland","POL","1932 Summer",1932,"Summer","Los Angeles","Rowing","Rowing Men's Coxed Fours","Bronze"
111731,"Sinia kolnekovi","M",28,194,89,"Croatia","CRO","1996 Summer",1996,"Summer","Atlanta","Water Polo","Water Polo Men's Water Polo","Silver"
111743,"Edward Skorek","M",32,192,84,"Poland","POL","1976 Summer",1976,"Summer","Montreal","Volleyball","Volleyball Men's Volleyball","Gold"
111755,"Annette Skotvoll","F",20,176,70,"Norway","NOR","1988 Summer",1988,"Summer","Seoul","Handball","Handball Women's Handball","Silver"
111755,"Annette Skotvoll","F",23,176,70,"Norway","NOR","1992 Summer",1992,"Summer","Barcelona","Handball","Handball Women's Handball","Silver"
111769,"Rikke Erhardsen Skov","F",23,181,73,"Denmark","DEN","2004 Summer",2004,"Summer","Athina","Handball","Handball Women's Handball","Gold"
111795,"Reinhard Skricek","M",28,176,67,"West Germany","FRG","1976 Summer",1976,"Summer","Montreal","Boxing","Boxing Men's Welterweight","Bronze"
111797,"Lynn Ellen Skrifvars (-Nelson)","F",21,173,59,"United States","USA","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","Gold"
111807,"Branko Skroe","M",25,195,89,"Yugoslavia","YUG","1980 Summer",1980,"Summer","Moskva","Basketball","Basketball Men's Basketball","Gold"
111811,"Zbigniew Andrzej Skrudlik","M",30,178,74,"Poland","POL","1964 Summer",1964,"Summer","Tokyo","Fencing","Fencing Men's Foil, Team","Silver"
111811,"Zbigniew Andrzej Skrudlik","M",34,178,74,"Poland","POL","1968 Summer",1968,"Summer","Mexico City","Fencing","Fencing Men's Foil, Team","Bronze"
111818,"Pawe Skrzecz","M",22,182,82,"Poland","POL","1980 Summer",1980,"Summer","Moskva","Boxing","Boxing Men's Light-Heavyweight","Silver"
111819,"Andrzej Skrzydlewski","M",29,180,100,"Poland","POL","1976 Summer",1976,"Summer","Montreal","Wrestling","Wrestling Men's Heavyweight, Greco-Roman","Bronze"
111821,"Hubert Zenon Skrzypczak","M",25,157,51,"Poland","POL","1968 Summer",1968,"Summer","Mexico City","Boxing","Boxing Men's Light-Flyweight","Bronze"
111829,"Austra Skujyt","F",24,188,82,"Lithuania","LTU","2004 Summer",2004,"Summer","Athina","Athletics","Athletics Women's Heptathlon","Silver"
111848,"Aleksandr Vikentyevich Skvortsov","M",25,171,86,"Soviet Union","URS","1980 Winter",1980,"Winter","Lake Placid","Ice Hockey","Ice Hockey Men's Ice Hockey","Silver"
111848,"Aleksandr Vikentyevich Skvortsov","M",29,171,86,"Soviet Union","URS","1984 Winter",1984,"Winter","Sarajevo","Ice Hockey","Ice Hockey Men's Ice Hockey","Gold"
111876,"Igor Slma","M",21,175,70,"Czechoslovakia","TCH","1980 Summer",1980,"Summer","Moskva","Cycling","Cycling Men's Team Pursuit, 4,000 metres","Bronze"
111900,"Kate Elizabeth Slatter (-Allen)","F",24,180,71,"Australia","AUS","1996 Summer",1996,"Summer","Atlanta","Rowing","Rowing Women's Coxless Pairs","Gold"
111900,"Kate Elizabeth Slatter (-Allen)","F",28,180,71,"Australia","AUS","2000 Summer",2000,"Summer","Sydney","Rowing","Rowing Women's Coxless Pairs","Silver"
111903,"James Walter ""Jim"" Slatton","M",25,188,88,"United States","USA","1972 Summer",1972,"Summer","Munich","Water Polo","Water Polo Men's Water Polo","Bronze"
111906,"Evladiya Slavcheva-Stefanova (-Zakatanova)","F",18,182,75,"Bulgaria","BUL","1980 Summer",1980,"Summer","Moskva","Basketball","Basketball Women's Basketball","Silver"
111916,"Zoran Slavni","M",26,181,72,"Yugoslavia","YUG","1976 Summer",1976,"Summer","Montreal","Basketball","Basketball Men's Basketball","Silver"
111916,"Zoran Slavni","M",30,181,72,"Yugoslavia","YUG","1980 Summer",1980,"Summer","Moskva","Basketball","Basketball Men's Basketball","Gold"
111922,"Markku Slawyk","M",21,181,78,"West Germany","FRG","1984 Summer",1984,"Summer","Los Angeles","Hockey","Hockey Men's Hockey","Silver"
111923,"Brandon Douglas Slay","M",24,173,76,"United States","USA","2000 Summer",2000,"Summer","Sydney","Wrestling","Wrestling Men's Middleweight, Freestyle","Gold"
111924,"Janusz Lubomir lzak","M",25,191,95,"Poland","POL","1932 Summer",1932,"Summer","Los Angeles","Rowing","Rowing Men's Coxed Pairs","Silver"
111924,"Janusz Lubomir lzak","M",25,191,95,"Poland","POL","1932 Summer",1932,"Summer","Los Angeles","Rowing","Rowing Men's Coxed Fours","Bronze"
111931,"Ji lgr (Bubla-)","M",20,186,94,"Czechoslovakia","TCH","1992 Winter",1992,"Winter","Albertville","Ice Hockey","Ice Hockey Men's Ice Hockey","Bronze"
111931,"Ji lgr (Bubla-)","M",26,186,94,"Czech Republic","CZE","1998 Winter",1998,"Winter","Nagano","Ice Hockey","Ice Hockey Men's Ice Hockey","Gold"
111938,"Yelena Vladimirovna Slesarenko (Sivushenko-)","F",22,178,60,"Russia","RUS","2004 Summer",2004,"Summer","Athina","Athletics","Athletics Women's High Jump","Gold"
111948,"Willem Frederik ""Wim"" Slijkhuis","M",25,174,62,"Netherlands","NED","1948 Summer",1948,"Summer","London","Athletics","Athletics Men's 1,500 metres","Bronze"
111948,"Willem Frederik ""Wim"" Slijkhuis","M",25,174,62,"Netherlands","NED","1948 Summer",1948,"Summer","London","Athletics","Athletics Men's 5,000 metres","Bronze"
111956,"Tom Slingsby","M",27,186,81,"Australia","AUS","2012 Summer",2012,"Summer","London","Sailing","Sailing Men's One Person Dinghy","Gold"
111969,"Micha liwiski","M",18,178,82,"Soviet Union","URS","1988 Summer",1988,"Summer","Seoul","Canoeing","Canoeing Men's Canadian Singles, 500 metres","Silver"
111969,"Micha liwiski","M",22,178,82,"Unified Team","EUN","1992 Summer",1992,"Summer","Barcelona","Canoeing","Canoeing Men's Canadian Singles, 500 metres","Silver"
111970,"Maria liwka (-Serkiz, -Pankowa)","F",28,168,64,"Poland","POL","1964 Summer",1964,"Summer","Tokyo","Volleyball","Volleyball Women's Volleyball","Bronze"
111974,"Bridget Elizabeth Sloan","F",16,150,47,"United States","USA","2008 Summer",2008,"Summer","Beijing","Gymnastics","Gymnastics Women's Team All-Around","Silver"
111978,"Susan Estelle Sloan (-Smith, -Kelsey)","F",18,171,61,"Canada","CAN","1976 Summer",1976,"Summer","Montreal","Swimming","Swimming Women's 4 x 100 metres Medley Relay","Bronze"
111990,"Franke Sloothaak","M",26,186,83,"West Germany","FRG","1984 Summer",1984,"Summer","Los Angeles","Equestrianism","Equestrianism Mixed Jumping, Team","Bronze"
111990,"Franke Sloothaak","M",30,186,83,"West Germany","FRG","1988 Summer",1988,"Summer","Seoul","Equestrianism","Equestrianism Mixed Jumping, Team","Gold"
111990,"Franke Sloothaak","M",38,186,83,"Germany","GER","1996 Summer",1996,"Summer","Atlanta","Equestrianism","Equestrianism Mixed Jumping, Team","Gold"
111995,"Sara Slott-Bruun Petersen","F",29,171,57,"Denmark","DEN","2016 Summer",2016,"Summer","Rio de Janeiro","Athletics","Athletics Women's 400 metres Hurdles","Silver"
112000,"Roman Andreyevich Sludnov","M",20,188,74,"Russia","RUS","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Men's 100 metres Breaststroke","Bronze"
112011,"Tadeusz lusarski","M",26,178,76,"Poland","POL","1976 Summer",1976,"Summer","Montreal","Athletics","Athletics Men's Pole Vault","Gold"
112011,"Tadeusz lusarski","M",30,178,76,"Poland","POL","1980 Summer",1980,"Summer","Moskva","Athletics","Athletics Men's Pole Vault","Silver"
112016,"Darryl Hayward Sly","M",20,175,84,"Canada","CAN","1960 Winter",1960,"Winter","Squaw Valley","Ice Hockey","Ice Hockey Men's Ice Hockey","Silver"
112017,"Wendy Sly (Smith-)","F",24,168,52,"Great Britain","GBR","1984 Summer",1984,"Summer","Los Angeles","Athletics","Athletics Women's 3,000 metres","Silver"
112020,"Olga Anatolyevna Slyusareva","F",31,168,60,"Russia","RUS","2000 Summer",2000,"Summer","Sydney","Cycling","Cycling Women's Points Race","Bronze"
112020,"Olga Anatolyevna Slyusareva","F",35,168,60,"Russia","RUS","2004 Summer",2004,"Summer","Athina","Cycling","Cycling Women's Road Race, Individual","Bronze"
112020,"Olga Anatolyevna Slyusareva","F",35,168,60,"Russia","RUS","2004 Summer",2004,"Summer","Athina","Cycling","Cycling Women's Points Race","Gold"
112030,"Hanneke Smabers","F",26,164,52,"Netherlands","NED","2000 Summer",2000,"Summer","Sydney","Hockey","Hockey Women's Hockey","Bronze"
112031,"Minke Smabers (-Smeets)","F",21,158,49,"Netherlands","NED","2000 Summer",2000,"Summer","Sydney","Hockey","Hockey Women's Hockey","Bronze"
112031,"Minke Smabers (-Smeets)","F",25,158,49,"Netherlands","NED","2004 Summer",2004,"Summer","Athina","Hockey","Hockey Women's Hockey","Silver"
112031,"Minke Smabers (-Smeets)","F",29,158,49,"Netherlands","NED","2008 Summer",2008,"Summer","Beijing","Hockey","Hockey Women's Hockey","Gold"
112036,"Mykola Yakovych Smaha","M",30,180,72,"Soviet Union","URS","1968 Summer",1968,"Summer","Mexico City","Athletics","Athletics Men's 20 kilometres Walk","Bronze"
112039,"Admir Smaji","M",20,178,69,"Yugoslavia","YUG","1984 Summer",1984,"Summer","Los Angeles","Football","Football Men's Football","Bronze"
112040,"Irfan Smajlagi","M",26,188,84,"Yugoslavia","YUG","1988 Summer",1988,"Summer","Seoul","Handball","Handball Men's Handball","Bronze"
112040,"Irfan Smajlagi","M",34,188,84,"Croatia","CRO","1996 Summer",1996,"Summer","Atlanta","Handball","Handball Men's Handball","Gold"
112043,"Sergey Nikolayevich Smal","M",23,166,68,"Unified Team","EUN","1992 Summer",1992,"Summer","Barcelona","Wrestling","Wrestling Men's Bantamweight, Freestyle","Silver"
112051,"Kim Maree Small (-Tuckwell)","F",23,159,61,"Australia","AUS","1988 Summer",1988,"Summer","Seoul","Hockey","Hockey Women's Hockey","Gold"
112052,"Samantha ""Sami Jo"" Small (-Bridges)","F",25,170,85,"Canada","CAN","2002 Winter",2002,"Winter","Salt Lake City","Ice Hockey","Ice Hockey Women's Ice Hockey","Gold"
